class,color_R,color_G,color_B,texture_0,texture_1,texture_2,texture_3,texture_4,edges_mean,spatial_mean,spatial_stddev,shape_area
Redrot,127.69345772619451,142.8140757370383,96.61055362588954,0.012572009488309048,0.031197051846831584,0.016187309386648592,0.08631184344290072,0.25494323957980347,10.931040325313454,133.0219501863775,46.45673844002408,235609.0
Redrot,132.8546410307688,128.36314506375643,114.50613994990906,0.02338132921940024,0.06094715691036007,0.030206934643697208,0.10343875286880172,0.326424401717948,21.152258377853325,128.12743907665057,51.72733240626419,234001.5
Redrot,79.50258476977277,69.79468223140157,53.41254485879232,0.0282333232050324,0.05122114460750096,0.03403725024841711,0.108030647691158,0.24249205475852215,21.612627390758064,70.83272905700044,61.34611196270053,86394.0
Redrot,109.24197348740961,104.45569283094639,78.6645194336878,0.019185772532628518,0.04231974921630094,0.030886962935644476,0.14008851189378574,0.3154465547974676,19.092476489028215,102.94012539184953,57.84636405458778,143738.0
Redrot,115.07716819953299,114.30113934200358,88.82775610332189,0.022299941779395708,0.08865899922717846,0.021464963006089337,0.0978396219182964,0.2604429324123013,12.483533514141806,111.6289296318013,72.1034548233568,237987.0
Redrot,99.9213554761544,91.11746228156318,71.0482683879326,0.01817045598460328,0.05249957957982897,0.021012703955686676,0.10804902203001696,0.2946034659231285,10.18070800832951,91.47479451315344,66.24369620511104,134392.0
Redrot,106.49367341729068,108.35634998298163,72.82485747106875,0.01748425799863853,0.045747532334921716,0.025340367597004764,0.11461027910142954,0.26204475833900615,13.519751957113682,103.74745362491491,62.689208316679185,176477.5
Redrot,113.59432048681542,109.40576591551499,93.21329238137167,0.020360091997909887,0.05561841439380536,0.032108751733189604,0.12010952523976647,0.32603302214779734,16.55539623697279,108.82446955140733,56.72650192536254,215675.5
Redrot,135.63172009762695,133.61612163788982,113.43403791289434,0.03499604215109088,0.06567761671531523,0.0358989264334834,0.10397805042959152,0.2518098913240654,26.61690496215307,131.92044929830638,56.333916939677074,307209.5
Redrot,125.75028742475631,118.7074755073047,95.07764163881383,0.047092493286578906,0.07765601005165433,0.038352727660937336,0.08798687700684071,0.25157878312570314,41.85885802038252,118.1194927363658,63.28708823583109,268613.5
Redrot,127.26434862151123,130.45424183117768,107.31078114363513,0.016858832539142273,0.04357343430905378,0.021675034036759702,0.11315308032675289,0.34571349557522124,8.358779356705242,126.86007062627638,48.01692068232379,284576.5
Redrot,129.44179075901974,124.37199838325391,88.56661206603131,0.012721238938053098,0.03316244043567052,0.018673417290673927,0.09333092239618788,0.2072264295439074,12.364310330156568,121.79476684819605,40.79482535250375,141181.5
Redrot,136.42232340378592,144.9733918361594,110.96365430222511,0.018662074685067278,0.05682577229245694,0.03101834545673671,0.11280382556189472,0.3222782601945873,18.761329305135952,138.53522732147343,41.14258375252546,379199.0
Redrot,133.90075487722424,139.0835106119824,115.10711547024192,0.016732218539223933,0.04122347004403107,0.02567242203862201,0.12331997559326506,0.3230532330678276,13.036690496215307,134.78960940978578,48.35662112621178,299799.5
Redrot,119.66792204686753,99.99696358779003,70.69082397466977,0.009294760797506555,0.027498804399808705,0.019834594897673113,0.12330966869506423,0.27922005639934694,9.212047939444911,102.53563094708026,55.13399735603225,98870.5
Redrot,130.3858196570164,123.3005081238347,91.84584793164916,0.032526072079824615,0.06786321634191816,0.028497961358001925,0.10366545782367283,0.3459790603806831,18.468129571577848,121.83687995574405,56.99629174290255,267382.0
Redrot,144.35190039586467,153.9538825819538,118.98147655892167,0.010890368383170843,0.046679725839167706,0.01953968461689459,0.09556983249362036,0.33730288555911797,5.09837319243604,147.09755937970294,38.45916824538544,403622.0
Redrot,135.16751971824613,126.04107196491243,89.35963324267946,0.022116939382593633,0.05792659093433834,0.022503692671025186,0.10444395985994594,0.33478022950104713,14.26872770511296,124.59265004176113,52.62617761880211,305119.5
Redrot,140.95136591838124,146.6243812149338,109.84607495785349,0.012911173519816597,0.05879051378505589,0.02136111048060435,0.10547460995132259,0.33729795984061706,7.9633072578664885,140.73454610735445,41.50359024934054,372252.0
Redrot,88.82374194986166,94.21396189583983,61.15891865568622,0.012168321918868224,0.04527886855447269,0.016598606327857555,0.09546674810521255,0.2594244138178652,8.0469709194233,88.83550170339998,63.43393126622191,125664.0
Redrot,103.24060278238778,112.83414264347329,87.78075685864734,0.03507488679902473,0.07215768229967012,0.035773557071731514,0.10499518511688898,0.22018153133771795,11.711598746081505,107.10209191304526,43.24221901718581,140329.5
Redrot,97.31848943310321,115.23186589831546,74.82654202670207,0.01165759987428484,0.05345995827414589,0.019388668680590446,0.0990875312478677,0.2796562682860764,8.534746388273753,105.27095338820965,45.33658538780352,94096.0
Redrot,109.55578297575931,109.94910621817223,88.3230013747347,0.020935595823911395,0.07301618428390212,0.029717147823813347,0.1139232232115682,0.3105164140872517,16.376185019272842,107.37381957679415,57.57723618688966,190640.0
Redrot,126.75689051733568,124.07807761526455,98.00204329193721,0.044987223211000966,0.07395374504091555,0.03959561711393714,0.10296998200312212,0.2708579837530948,38.53093026955545,121.90755222574647,53.17887310442174,178998.0
Redrot,101.21904013918436,100.53339228879105,79.70423737198833,0.05059244050858359,0.07020028364583848,0.04247060472633124,0.0931001500684378,0.1879194907567737,41.806139613120266,98.35835435940567,61.921341368425466,182308.0
Redrot,107.36251325199316,105.1601433155823,89.06599543661615,0.055089480317598444,0.07920351180372139,0.047995195577970745,0.09626411247903682,0.20406333176045707,53.595166163142,103.98583390018159,60.730807784636546,215688.0
Redrot,140.9648308644252,163.3052656381257,106.0530702563157,0.01021984551396316,0.03745159505808593,0.02198660028274633,0.11060913393570594,0.26154445059110376,9.40282131661442,150.09419550474317,34.14863954473582,440314.5
Redrot,105.02796761146931,96.99295615287453,78.76212615563118,0.011633456628087341,0.042795897123625276,0.02434488518776049,0.12040987619780373,0.32701019136058984,10.514268727705113,97.3177939427852,47.46545834126275,125662.5
Redrot,88.94886097675145,96.34394888766619,82.63918954430858,0.04823808624385116,0.07186850728005847,0.04656896962330933,0.102066583997832,0.1881318212053773,43.34880636604775,92.5738332607928,55.00272967860515,95868.5
Redrot,116.2869671366878,124.07380545377215,107.72392527645096,0.010557073218608912,0.02790069030949421,0.02519547863639338,0.11987379768370085,0.2550505463586992,15.965134872080089,119.88595580056271,42.936865696619215,220392.0
Redrot,123.0936115932331,128.3402040944355,104.08670667698291,0.02422784968946697,0.03996570544321532,0.02448296773384078,0.1232199243010393,0.30213713640450846,6.248489157483114,124.00567114865854,43.57082363000021,209135.5
Redrot,99.74324572499222,102.659784284149,76.91537063136197,0.007017884152292832,0.02254760956545245,0.01041023979662374,0.08787315396218473,0.2028562644056465,6.282667415020872,98.84994397660843,48.445996344405124,100649.0
Redrot,105.78422588954324,118.77177565473528,78.38410863876751,0.009898906953134416,0.02178740023981256,0.010544399028493573,0.07985104657552156,0.13423783931741257,8.733722262735702,110.2755127678741,38.52315937177637,99897.5
Redrot,98.34990268618965,100.84881868425158,72.99767801857585,0.007436089052401639,0.03533066165178901,0.020934787428862373,0.12286792421840996,0.3490465710226573,8.911943319838057,96.92110190439432,50.55071664869108,135184.0
Rust,126.01920419821974,130.00234489172314,98.59734422744786,0.020546034276604223,0.07179354324432044,0.023701341836056863,0.10056596253487445,0.3017550152783313,10.009266640095655,125.23959346353129,53.740321910686106,412735.0
Rust,134.0313646449704,126.87064595660749,100.10638683431952,0.010617603550295857,0.03714990138067061,0.017898175542406313,0.11042529585798816,0.3138128698224852,4.598298816568048,125.95886094674556,49.02931731118014,406143.0
Rust,106.15599622661564,118.02106983418366,68.79795652636054,0.00841438137755102,0.035807291666666664,0.015671502976190476,0.11143707482993197,0.31421795280612247,3.106525031887755,108.86051631590136,57.52974080964188,266393.0
Rust,141.79039694280078,140.42521449704142,109.65552884615384,0.00701060157790927,0.03499630177514793,0.011406558185404338,0.10071129191321498,0.300866617357002,4.191216715976331,137.33508752465482,35.37984611991923,605083.5
Rust,161.56677884615382,144.7985946745562,109.94887080867849,0.010115877712031558,0.06490507889546351,0.011601331360946746,0.08916789940828403,0.2537993096646943,3.543028846153846,145.8418897928994,41.141618120183686,646419.5
Rust,131.22429857001973,128.89520586785008,107.45722509861932,0.011667899408284024,0.04980769230769231,0.017609714003944774,0.10669008875739645,0.3317739151873767,7.641198224852071,127.15909393491124,42.23384252183694,392956.5
Rust,135.58736932938857,133.15521819526626,106.46772928994082,0.019590729783037476,0.03322731755424063,0.020544871794871796,0.12147559171597633,0.33128821499013805,8.79737426035503,130.84994699211046,38.41253647834709,503909.0
Rust,108.83047337278106,116.31785626232741,94.746591469428,0.012406311637080869,0.03321005917159763,0.016372041420118343,0.11631903353057199,0.2687820512820513,4.40623150887574,111.6214275147929,44.214797132154146,278615.5
Rust,122.52310650887573,125.41395463510847,106.95258875739644,0.015944280078895465,0.03134245562130177,0.025448717948717947,0.1422386587771203,0.33722633136094676,6.486908284023668,122.45024901380671,53.292952347457785,423687.0
Rust,116.55225468441814,118.77663214990137,94.75553007889546,0.022308925049309664,0.03792406311637081,0.029721400394477317,0.1405535009861933,0.33422460552268246,14.360096153846154,115.37255054240632,58.30864584015549,426345.5
Rust,118.22284023668638,122.30547460552268,99.20851947731755,0.017497534516765285,0.06532297830374753,0.018837524654832346,0.0912931459566075,0.31986932938856016,6.975092455621302,118.44658160749506,54.56863163672091,441745.0
Rust,134.89026627218934,129.26591222879682,102.45449704142011,0.017308925049309663,0.04229413214990138,0.023690828402366863,0.11631533530571993,0.357275641025641,7.611649408284023,127.88583579881657,45.61429833495627,510879.0
Rust,122.96499168544148,123.47073945928548,93.74527411221972,0.015360476343739942,0.05495923184207703,0.019696116296534706,0.11299216822229374,0.3219718914279584,8.532145156099132,119.94253567213818,54.9376801114425,370301.5
Rust,134.12028211805554,141.4001953125,115.55552662037036,0.019188368055555554,0.06690972222222222,0.02591435185185185,0.1139525462962963,0.3047887731481482,7.63671875,136.27730179398148,47.90570651052884,493372.0
Rust,106.31625616370808,101.7876146449704,85.32367110453649,0.010231755424063117,0.043694526627218934,0.017668885601577908,0.10904955621301775,0.34618466469428005,8.03067677514793,101.26007519723866,48.738901889463975,255701.0
Rust,111.28937623274162,108.6315631163708,93.81221400394476,0.011113165680473373,0.06543145956607495,0.012548076923076922,0.08981632149901381,0.3177477810650888,5.3885724852071,107.7537426035503,45.79848411503946,316736.5
Rust,139.66616000986193,143.86091346153844,122.92069033530571,0.01444896449704142,0.06779339250493097,0.017446992110453648,0.08984467455621302,0.3142357001972387,5.835891272189349,140.21184787968443,42.52980415580467,664923.0
Rust,126.99035009861932,121.62234590729783,102.18611932938855,0.010284763313609467,0.04443047337278107,0.014331854043392505,0.10522312623274162,0.3723976824457594,8.359485946745561,121.00320636094675,49.11691736384465,397258.5
Rust,116.77125246548323,121.5049013806706,98.62242603550295,0.01106139053254438,0.048443047337278104,0.011782544378698225,0.09009615384615384,0.26271079881656806,2.033524408284024,117.48872411242604,45.32237971066167,304229.0
Rust,123.81464250493096,126.39544501972385,112.80151380670611,0.01515655818540434,0.07063732741617357,0.01689595660749507,0.0935922090729783,0.31287105522682446,8.771597633136095,124.08325197238659,45.76639653556647,393785.5
Rust,134.10150271203156,133.6160305719921,118.37834812623274,0.005697731755424063,0.03917283037475345,0.010240384615384615,0.09132889546351085,0.2808049802761341,2.738609467455621,132.02889792899407,42.42547428796307,469547.5
Rust,136.57540310650887,137.16481632149902,123.21070636094673,0.01008259368836292,0.05467455621301775,0.014697978303747535,0.09184664694280079,0.32163584812623275,6.3545673076923075,135.39121055226823,41.42187942182655,643149.5
Rust,142.91380547337278,143.1523952169625,129.47804857001972,0.015106015779092702,0.07074334319526628,0.01816198224852071,0.08967332347140039,0.3153957100591716,9.012074704142012,141.52129437869823,40.88306546862118,651703.0
Rust,133.75171104536489,126.23551775147928,95.26089373767257,0.013345660749506903,0.06403229783037476,0.017267011834319525,0.10058431952662722,0.29689472386587773,5.945913461538462,124.95082223865877,49.83453928411714,483428.0
Rust,124.76929857001971,127.31901873767258,115.25526503944772,0.01386957593688363,0.07691074950690335,0.018632889546351086,0.08675419132149902,0.2727983234714004,7.494397189349113,125.18340359960553,39.832869449899654,438709.5
Rust,131.23416173570018,132.10867603550295,122.9663991617357,0.003118836291913215,0.020909763313609466,0.008928747534516765,0.10629191321499014,0.3470327909270217,1.2567677514792899,130.8104400887574,44.48759855594325,547058.5
Rust,127.37170364891517,126.74590483234714,118.34901503944772,0.009349112426035503,0.045971400394477314,0.01569033530571992,0.10176158777120316,0.2993515779092702,6.036131656804733,125.99012204142012,39.07240557006258,412733.0
Rust,124.41645093688362,142.82488905325442,107.01030695266272,0.008160749506903353,0.04497041420118343,0.016839250493096647,0.10984344181459565,0.31593934911242605,3.133431952662722,133.22962278106507,42.659810370116666,506135.0
Rust,123.16787845167651,138.31283653846154,100.16341592702169,0.005543639053254438,0.029077909270216962,0.013471400394477317,0.11083826429980276,0.31757889546351087,2.3126664201183433,129.42791420118343,45.92928224824324,472421.0
Rust,130.07535996055225,143.26663461538462,109.9274938362919,0.005602810650887574,0.03237302761341223,0.014245562130177514,0.10847509861932939,0.30035996055226827,2.196985946745562,135.51996055226823,43.80692901901865,555373.0
Rust,104.3336304240631,106.75082593688361,88.50320019723866,0.009188856015779092,0.03276257396449704,0.02126602564102564,0.13281804733727812,0.37135231755424064,5.5558062130177515,103.94767628205128,43.89459689121597,179141.5
Rust,116.53570636094673,123.9718688362919,110.14558431952662,0.005462278106508876,0.03001232741617357,0.014916173570019724,0.1186895956607495,0.28838387573964497,1.9756841715976332,120.17170364891518,44.994504486998395,450077.0
Rust,125.21835305719921,140.28304610453648,117.23825197238658,0.00523422090729783,0.029783037475345168,0.013757396449704142,0.11335675542406312,0.2868355522682446,1.0643860946745562,133.1580202169625,36.71650226378831,547438.0
Rust,118.29895216962524,121.46992233727809,88.6141481755424,0.014408284023668639,0.05606508875739645,0.02364275147928994,0.11240014792899408,0.29715236686390534,7.041105769230769,116.77435157790927,55.59575900709171,467135.0
Rust,122.14348742603549,118.63813732741616,88.99038214990138,0.013492357001972386,0.0672103057199211,0.014836045364891519,0.09218934911242603,0.26955744575936885,4.811427514792899,116.31102810650887,54.619452739227796,451527.0
Rust,108.81116863905325,107.02751972386586,94.92501356015778,0.009935897435897435,0.04616740631163708,0.016981015779092702,0.10779092702169625,0.32868219921104536,4.494877958579882,106.19582840236686,49.73750033129196,244988.0
Rust,116.89917529585799,120.03250246548323,107.31581607495069,0.011328895463510848,0.03870931952662722,0.02615631163708087,0.12960922090729782,0.35015532544378697,7.1791050295857985,117.64216469428008,40.809691929409006,327887.0
Rust,127.05409023668638,128.3528772189349,103.14849852071005,0.009043392504930966,0.039731262327416174,0.020833333333333332,0.1217172090729783,0.3661205621301775,5.778994082840237,125.09128081854044,40.25869397709221,400299.0
Rust,118.98439595660749,120.66409393491124,106.18743713017751,0.01388560157790927,0.07413831360946746,0.017794625246548325,0.09449950690335306,0.2743108974358974,4.063276627218935,118.52025271203156,48.351872115423966,435800.5
Rust,117.77622164694279,116.02218565088756,104.301691321499,0.005918392504930967,0.03018860946745562,0.013534270216962525,0.11325197238658777,0.3187068540433925,2.33592825443787,115.21476454635109,46.34451900730045,308055.5
Rust,121.70768860946745,121.82827539447732,104.35518121301774,0.005636094674556213,0.030484467455621302,0.012952416173570019,0.1136612426035503,0.33878821499013806,1.0816752958579883,119.79948717948717,41.47681185113735,306139.0
Rust,107.95121301775147,107.42745438856015,97.2411932938856,0.012577662721893491,0.03995069033530572,0.020511587771203155,0.1213214990138067,0.36167776134122287,11.102810650887575,106.41704265285996,50.77988824844257,199510.5
Rust,125.0253698224852,137.09115384615384,93.42328648915186,0.00977810650887574,0.0573680966469428,0.015151627218934911,0.09618959566074951,0.27848989151873765,2.9784578402366866,128.49741124260356,32.93597119300629,456791.5
Rust,144.81246918145956,148.0297731755424,130.52901134122288,0.009439102564102565,0.048727810650887576,0.015459812623274161,0.09042159763313609,0.2679647435897436,3.644877958579882,145.08018984220908,37.20113244235376,654204.0
Rust,107.65222509861933,109.576349852071,82.84830251479289,0.016674063116370808,0.06069403353057199,0.02066937869822485,0.10831854043392505,0.3410009861932939,9.855159023668639,105.94737549309664,59.308326164264976,249905.0
Rust,123.42000503805055,112.72435101954234,80.53915758491767,0.008837801288680296,0.046839286187786704,0.014436666401506112,0.10647654654893537,0.2863137379683398,3.1735542120754117,112.25967703444435,54.31408827219581,278441.0
Rust,133.64069896449703,135.99310157790927,96.9932889546351,0.010075197238658778,0.033703155818540435,0.016434911242603552,0.1182852564102564,0.38480645956607495,6.086741863905325,130.84560897435898,44.54606481754315,524892.0
Rust,129.49901010848126,131.80355645956607,111.18351208086784,0.01349112426035503,0.07054980276134122,0.015526380670611439,0.09216099605522682,0.30265902366863906,5.707951183431953,128.75781065088756,49.99579731488961,454741.0
Rust,123.81898668639053,150.18875493096647,105.78668269230768,0.010539940828402367,0.059415680473372784,0.017785996055226825,0.08854289940828403,0.2186550788954635,2.7244637573964496,137.22293145956607,27.98244321869362,466458.5
Rust,122.86798076923075,134.7573446745562,110.33974235700197,0.010278599605522682,0.05989275147928994,0.018285256410256412,0.09707716962524655,0.2534455128205128,3.481102071005917,128.40843688362918,46.463444718307144,560313.5
Rust,114.65304240631163,123.26693170611439,92.59600345167652,0.012900641025641025,0.06795241617357002,0.01439595660749507,0.096805966469428,0.26021942800788955,3.497762573964497,117.19771572978304,47.51807013762865,371576.0
Rust,111.6744674556213,113.62393737672583,89.80168762327416,0.011743096646942801,0.06782297830374753,0.015046844181459566,0.09511341222879685,0.30045734714003947,5.82237426035503,110.32948348126233,47.23752631709933,228235.0
Rust,119.94912905092592,120.59071759259258,79.48217013888889,0.027957175925925927,0.05942997685185185,0.03602864583333333,0.11738425925925926,0.3279976851851852,17.894639756944443,115.7090017361111,54.441302717130036,285219.0
Rust,143.31772928994081,141.96766888560157,104.97808678500985,0.019174063116370807,0.06080004930966469,0.02704388560157791,0.10502095660749507,0.2859800295857988,11.791235207100591,138.142116617357,45.808118755762294,512733.0
Rust,123.38029414913548,112.67134789358171,80.5117539210963,0.008817782773941438,0.04667442856378138,0.014380921792195278,0.10640891815213319,0.28615036668272575,3.169242813553878,112.21355120175579,54.313316785604,275109.5
Rust,129.48117480276133,121.64204388560157,97.07461538461538,0.010029585798816567,0.052280571992110454,0.015638560157790925,0.10562253451676529,0.3667800788954635,6.1279215976331365,121.1771301775148,47.02069530673713,300238.0
Rust,118.17347633136094,105.9379548816568,88.80354536489152,0.031045364891518736,0.0576146449704142,0.041745562130177515,0.11839620315581854,0.27314842209072976,24.940772928994082,107.64371178500986,50.53744933010244,255059.0
Rust,122.14348742603549,118.63813732741616,88.99038214990138,0.013492357001972386,0.0672103057199211,0.014836045364891519,0.09218934911242603,0.26955744575936885,4.811427514792899,116.31102810650887,54.619452739227796,451527.0
Rust,133.75171104536489,126.23551775147928,95.26089373767257,0.013345660749506903,0.06403229783037476,0.017267011834319525,0.10058431952662722,0.29689472386587773,5.945913461538462,124.95082223865877,49.83453928411714,483428.0
Rust,134.18305746574976,126.13712084865931,102.16241404126019,0.013464203848819233,0.054737725891572046,0.02092862092862093,0.11211685057838904,0.2951716509408817,6.5812809851271385,125.80796017911402,46.07467274017008,395821.5
Rust,118.2303095257354,108.93130173366767,85.98039310846882,0.011545202081479683,0.057970018064655286,0.01673542020545175,0.10524818679392813,0.3076464719997843,6.28751112189598,109.1112162635822,52.83774460128662,277353.5
Rust,126.01920419821974,130.00234489172314,98.59734422744786,0.020546034276604223,0.07179354324432044,0.023701341836056863,0.10056596253487445,0.3017550152783313,10.009266640095655,125.23959346353129,53.740321910686106,412735.0
Rust,122.77943989624707,123.3253411148037,93.56854583772392,0.015341384993650536,0.05494717786603982,0.019664424090135364,0.11304341952392533,0.3217421847558834,8.522736483748075,119.78194050417443,54.990584113243386,367399.0
Rust,116.53570636094673,123.9718688362919,110.14558431952662,0.005462278106508876,0.03001232741617357,0.014916173570019724,0.1186895956607495,0.28838387573964497,1.9756841715976332,120.17170364891518,44.994504486998395,450077.0
Rust,125.21835305719921,140.28304610453648,117.23825197238658,0.00523422090729783,0.029783037475345168,0.013757396449704142,0.11335675542406312,0.2868355522682446,1.0643860946745562,133.1580202169625,36.71650226378831,547438.0
Rust,144.40505054240631,156.49737426035503,126.46235700197238,0.004601824457593689,0.026633382642998027,0.012220167652859961,0.1102379191321499,0.2875678007889546,1.0106323964497042,149.45349235700198,38.36008059547852,648525.5
Rust,130.07535996055225,143.26663461538462,109.9274938362919,0.005602810650887574,0.03237302761341223,0.014245562130177514,0.10847509861932939,0.30035996055226827,2.196985946745562,135.51996055226823,43.80692901901865,555373.0
Rust,133.9875712625976,125.87219205101187,101.86793655940126,0.013525708573126908,0.054809380994839375,0.021078868444516494,0.11181675718029775,0.29439896247061687,6.62389559860582,125.5602334441112,46.06609098788599,390427.0
Rust,129.94345370960883,159.1870137117347,109.55985597363944,0.009238148384353741,0.03206446641156462,0.01677295918367347,0.12368728741496599,0.23540869472789117,4.1381935586734695,144.7705609587585,49.73973640303712,445792.0
Rust,136.1960645195578,148.47606691113944,92.24135310374149,0.0036949936224489797,0.014467740221088436,0.007904177295918368,0.11982621173469388,0.273789593962585,2.0318279655612246,138.40200361394557,52.527531301856406,459758.0
Rust,114.4997475552721,118.76843510841836,101.84830463435374,0.016051498724489795,0.02454825680272109,0.016083386479591837,0.14284119897959183,0.2718298256802721,8.558952487244898,115.56265678146258,45.656502631099414,281817.0
Rust,157.6631497130102,157.2929076318027,144.11162042942175,0.009498565051020409,0.027666613520408164,0.019529921343537416,0.1473373724489796,0.3088794111394558,6.05110012755102,155.9040098852041,56.99368080547794,524532.5
Rust,140.88026679421768,149.11357488307823,126.04585459183673,0.009838701105442178,0.02233737244897959,0.01743064413265306,0.138546981292517,0.31861979166666665,8.017877072704081,144.02221513605443,38.62252414025747,543026.0
Rust,128.37997980442177,157.2544589710884,92.65868011267005,0.008464870323129252,0.03930963010204082,0.016217580782312925,0.10240486819727891,0.2259340454931973,3.7580516581632653,141.25067894345239,32.06581791921015,531799.5
Rust,130.0778791985544,154.53322438350338,106.63201397746597,0.0047831632653061226,0.018711468962585034,0.010100446428571429,0.12472098214285714,0.2526041666666667,2.58577806122449,141.74114450467687,42.51580943884614,489291.5
Rust,120.02385868409863,147.7694741177721,95.84576557185373,0.027519132653061225,0.040783110119047616,0.027928358843537414,0.13087133290816327,0.21785714285714286,10.02734375,133.53800356079932,40.323124868498084,538627.5
Rust,134.06148357780611,150.609765625,110.90947996386053,0.005200361394557823,0.02538796768707483,0.011680218962585033,0.11864105017006803,0.30600286989795916,2.488879145408163,141.13304368622448,55.440648036174,481139.0
Rust,113.47342819940475,120.49232833758502,102.05142963435374,0.0036936649659863948,0.013997395833333334,0.007581313775510204,0.13368808460884354,0.2735437925170068,1.442303093112245,116.29852386267007,53.698863637341226,353100.0
Rust,118.40777527969594,109.13026872223114,86.16170574380386,0.011566564959049301,0.057993415770033724,0.016745623895937048,0.10525801616615812,0.3076093356886676,6.28354343985868,109.30154836464857,52.79843484601645,280243.0
Rust,134.6311649659864,153.4868210565476,106.76828629889455,0.013812712585034014,0.02492559523809524,0.016900510204081634,0.13050860969387756,0.27891023596938774,5.3656927614795915,142.52580516581634,51.29887818226032,501565.5
Rust,130.62274394132652,142.67867240646257,98.94231239370748,0.018509513180272108,0.02523517219387755,0.018865593112244897,0.1423389668367347,0.24461761267006804,13.773537149234693,134.08997528698978,55.177669967347626,476074.0
Rust,137.4545200892857,149.2884832057823,123.65956632653061,0.016819462159863945,0.03068266369047619,0.016996173469387754,0.10963940263605443,0.30972576530612245,6.343490911989796,142.83321641156462,47.9843223104445,548491.0
Rust,137.7791653380102,152.59258211096937,106.84810932185374,0.006061330782312926,0.027178996598639454,0.011829028486394558,0.10959555697278911,0.3029589179421769,2.2547632334183674,142.93845928996598,46.27429736663618,508758.0
Rust,114.01547884778911,134.6752444727891,102.33951557185374,0.010060586734693877,0.051081526360544215,0.015327380952380952,0.09361979166666666,0.2619884672619048,5.921675701530612,124.81905027636054,46.92681198991469,359957.5
Rust,106.80237563775509,119.11462850765305,63.371020673894556,0.004927986819727891,0.018860278486394558,0.00840375212585034,0.11611128826530612,0.2283641581632653,2.0748565051020407,109.07504650297619,46.4163366169475,188032.5
Rust,119.72157472363945,137.62419084821428,94.96035289115646,0.008118090986394558,0.0352718431122449,0.011725393282312925,0.09894106079931973,0.2247608418367347,4.267956792091836,127.41189147534014,56.12498559690397,455072.0
Rust,104.6211150085034,122.39145142431973,65.66729777848639,0.010961415816326531,0.026302083333333334,0.015858843537414968,0.13054979804421768,0.23104405824829932,5.097357302295919,110.60839976615647,36.60903377986258,136672.5
Rust,110.97630606930271,119.20785767431973,76.23574085884353,0.01073421556122449,0.0248312606292517,0.014302986819727892,0.12755633503401362,0.21889880952380952,6.984175701530612,111.83963913690476,57.01742489692586,283146.5
Rust,136.48214684311225,142.38958333333332,101.6063669217687,0.011790497448979592,0.028477093962585034,0.017870429421768707,0.12931016156462585,0.29739583333333336,8.06429368622449,135.98277928358843,47.114428739658486,375429.0
Rust,121.45919501972386,118.9718897928994,89.64947238658776,0.012972140039447732,0.04595660749506903,0.011767751479289941,0.09931829388560158,0.29947361932938854,3.2799186390532546,116.38141395463511,41.896158706634914,321720.5
Rust,122.66883636267006,131.02770647321427,104.69050143494897,0.010767431972789116,0.03702566964285714,0.015211787840136054,0.10848081420068027,0.30360863095238094,4.1537786989795915,125.53900271045919,47.77158715236949,298108.0
Rust,139.95074139030612,163.08971088435374,104.09719122023809,0.010403380102040817,0.03143069727891157,0.017647215136054422,0.12850898171768707,0.2610889668367347,5.119040975765306,149.45233179209183,31.449243780647695,672094.5
Rust,94.4717753507653,109.52241310586734,61.63474303784013,0.00801844175170068,0.041864636479591835,0.011356026785714285,0.08686224489795918,0.20198368409863945,4.719925860969388,99.56690316751701,60.88840383491725,271870.5
Rust,139.88867320365645,137.224325042517,101.4751594387755,0.014433195153061225,0.04005102040816327,0.018306228741496598,0.11241762329931973,0.32607621173469387,14.73812181122449,133.9452633397109,55.86021268297974,478275.0
Rust,126.40229990433673,139.29222868835032,99.93195020195577,0.007967952806122449,0.025822438350340135,0.013285235969387755,0.12910023384353742,0.3049346301020408,3.9427016900510203,130.94936888818026,64.20327344047367,428064.5
Rust,122.39436516794217,133.61759274022108,90.31828762755102,0.021966677295918367,0.03991284013605442,0.024265252976190477,0.12339365433673469,0.274875106292517,7.045161033163265,125.33663105867348,64.47144714048483,442122.0
Rust,119.11533668154762,128.11026918579932,81.6504118835034,0.0352625425170068,0.04119233630952381,0.026312712585034013,0.12654921343537415,0.23802216198979592,12.609394929846939,120.12820737670069,61.14226199701608,433461.0
Rust,94.43492373511904,129.86877391581632,47.54900483630952,0.016191007653061223,0.05260948129251701,0.018133503401360544,0.09715667517006803,0.2584781568877551,3.8247967155612246,109.88750664328231,53.58288340486927,323856.0
Rust,131.50237696641156,146.219743835034,95.82365274234694,0.01173735119047619,0.03590428358843537,0.02124388818027211,0.12290338010204081,0.25857249149659867,6.778180803571429,136.07645089285714,57.64702122754429,371376.5
Rust,135.2364198022959,158.46858126062924,100.75393149447278,0.015322066326530612,0.07607754039115647,0.021316964285714286,0.08720636692176871,0.26348187712585036,5.13394850127551,144.931853210034,41.35908088151447,416795.0
Yellow,112.56750858168202,121.29857232017477,77.86813855515682,0.01820681853643314,0.041447573724449994,0.02782415353409268,0.1144445311281011,0.2767319394601342,21.71568302387268,113.73707871742862,52.740685203681494,191170.0
Yellow,128.05508269620847,136.25690630363553,89.40903807146202,0.026174130129505382,0.05149009205804338,0.028822749258854734,0.09377437977843657,0.25990404119207366,24.966346153846153,128.4591492432517,45.693989473615254,267244.5
